"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","1~10","118,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","56.57","201707","1~10","154,000","2","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","1~10","118,500","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201707","1~10","111,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","1~10","120,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.87","201707","1~10","100,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201707","1~10","143,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","11~20","120,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","139,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","11~20","120,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.87","201707","11~20","103,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","140,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","131,500","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","138,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","133,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","61.57","201707","11~20","170,000","5","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201707","11~20","105,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","11~20","125,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","11~20","124,500","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","11~20","130,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","58.08","201707","11~20","160,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","11~20","121,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.87","201707","11~20","106,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","11~20","122,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","53.63","201707","11~20","155,000","4","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","11~20","134,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.44","201707","11~20","105,500","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","21~31","125,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","21~31","124,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","21~31","124,500","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","21~31","124,800","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201707","21~31","125,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","58.08","201707","21~31","157,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201707","21~31","145,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","45.26","201707","21~31","124,500","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201707","21~31","138,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201707","21~31","149,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201707","21~31","125,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201708","1~10","107,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","58.08","201708","1~10","156,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","49.56","201708","1~10","137,000","2","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","49.56","201708","1~10","143,000","2","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201708","1~10","117,500","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","58.08","201708","21~31","150,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","56.57","201708","21~31","150,000","5","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201709","1~10","118,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201709","1~10","130,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","61.57","201709","1~10","167,000","3","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201709","11~20","118,500","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201709","11~20","118,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201709","11~20","130,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","56.57","201709","11~20","146,000","5","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201709","11~20","139,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201709","11~20","120,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201709","11~20","105,500","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.64","201709","11~20","125,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201709","21~30","134,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201709","21~30","135,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","35.87","201709","21~30","119,500","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201710","1~10","122,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201710","11~20","130,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201710","11~20","137,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201710","11~20","122,500","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201710","11~20","123,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201710","11~20","145,400","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","49.56","201710","11~20","140,000","2","1982","선릉로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201710","11~20","136,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201710","21~31","135,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201710","21~31","136,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201710","21~31","120,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201710","21~31","135,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201710","21~31","125,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201711","1~10","119,000","3","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.64","201711","1~10","137,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201711","1~10","136,000","2","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201711","1~10","110,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201711","1~10","137,000","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","58.08","201711","1~10","154,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","42.55","201711","1~10","126,900","5","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201711","11~20","140,000","1","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","50.38","201711","11~20","140,000","4","1982","개포로"
"서울특별시 강남구 개포동","141","0141","0000","개포주공 1단지","41.98","201711","11~20","129,000","4","1982","개포로"
